순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수,외국인 보유주식수,외국인 지분율(%),총카운트
2084,016920,카스,"911","-54","-5.6","260,107","236,571,173","910","929","885","20,768,650,040","0.00","22,797,640",,,
2085,153360,하이골드3호,"1,285","35","2.8","2,655","3,262,005","1,315","1,315","1,205","20,752,480,150","0.00","16,149,790",,,
2086,065500,오리엔트정공,"177","-25","-12.4","1,472,983","271,130,001","193","196","177","20,746,977,474","0.00","117,214,562",,,
2087,019990,에너토크,"2,125","-40","-1.8","53,912","110,640,290","2,085","2,150","1,970","20,731,687,000","0.00","9,756,088",,,
2088,084870,TBH글로벌,"993","-127","-11.3","166,756","167,745,728","1,100","1,100","976","20,710,821,267","0.00","20,856,819",,,
2089,071090,하이스틸,"10,350","-800","-7.2","18,401","192,448,200","10,500","10,950","10,100","20,699,420,400","0.00","1,999,944",,,
2090,014910,성문전자,"1,060","-75","-6.6","258,204","275,522,320","1,090","1,135","1,020","20,656,068,420","0.00","19,486,857",,,
2091,139050,데일리블록체인,"418","-2","-0.5","1,002,027","413,982,748","420","435","400","20,645,621,502","0.00","49,391,439",,,
2092,017000,신원종합개발,"2,050","-145","-6.6","60,694","120,117,165","1,935","2,070","1,850","20,639,455,350","0.00","10,068,027",,,
2093,173130,오파스넷,"5,120","-820","-13.8","61,809","319,145,710","5,320","5,660","4,900","20,612,618,240","0.00","4,025,902",,,
2094,135160,지오씨,"2,580","-20","-0.8","3,562","9,119,610","2,595","2,595","2,330","20,490,073,620","0.00","7,941,889",,,
2095,006920,모헨즈,"1,875","-310","-14.2","322,509","621,561,125","2,005","2,005","1,860","20,475,000,000","0.00","10,920,000",,,
2096,011420,갤럭시아에스엠,"743","-85","-10.3","162,053","120,638,979","815","815","726","20,469,385,492","0.00","27,549,644",,,
2097,032580,피델릭스,"776","-76","-8.9","147,396","113,132,630","786","813","734","20,408,696,016","0.00","26,299,866",,,
2098,217880,틸론,"6,110","-520","-7.8","13,886","83,267,630","6,400","6,500","5,910","20,348,242,980","0.00","3,330,318",,,
2099,101400,엔시트론,"150","-61","-28.9","9,442,071","1,502,386,392","211","211","148","20,309,472,000","0.00","135,396,480",,,
2100,205290,케미메디,"2,480","0","0.0","0","0","0","0","0","20,234,687,040","0.00","8,159,148",,,
2101,045300,성우테크론,"2,190","-385","-15.0","91,805","200,992,075","2,450","2,450","2,090","20,209,525,860","0.00","9,228,094",,,
2102,001140,국보,"824","-115","-12.2","809,621","711,350,573","980","995","824","20,114,063,304","0.00","24,410,271",,,
2103,219130,타이거일렉,"3,180","-370","-10.4","58,900","186,536,795","3,465","3,465","3,000","20,079,442,200","0.00","6,314,290",,,
2104,204210,모두투어리츠,"2,565","-135","-5.0","11,373","28,562,540","2,670","2,670","2,400","20,075,780,475","0.00","7,826,815",,,
2105,056090,유앤아이,"2,580","-170","-6.2","34,642","90,405,660","2,525","2,700","2,525","20,033,426,520","0.00","7,764,894",,,
2106,085670,뉴프렉스,"946","-69","-6.8","129,332","120,602,063","980","995","906","20,013,612,894","0.00","21,156,039",,,
2107,052600,한네트,"1,730","-115","-6.2","104,297","180,997,530","1,820","1,820","1,700","20,005,201,000","0.00","11,563,700",,,
2108,039310,세중,"1,100","-105","-8.7","214,202","237,213,255","1,115","1,205","1,050","19,933,833,700","0.00","18,121,667",,,
2109,091440,텔레필드,"2,180","-235","-9.7","136,038","302,051,740","2,265","2,280","2,150","19,880,660,420","0.00","9,119,569",,,
2110,331660,한국미라클피플사,"18,050","0","0.0","0","0","0","0","0","19,855,000,000","0.00","1,100,000",,,
2111,081580,성우전자,"1,280","-85","-6.2","45,609","56,952,000","1,225","1,295","1,220","19,850,423,040","0.00","15,508,143",,,
2112,076080,웰크론한텍,"987","-58","-5.6","301,151","305,113,403","985","1,150","962","19,720,360,674","0.00","19,980,102",,,
2113,024900,덕양산업,"602","-112","-15.7","435,072","279,698,064","656","698","600","19,604,117,960","0.00","32,564,980",,,
2114,112190,KC산업,"2,750","0","0.0","301","827,750","2,750","2,750","2,750","19,594,445,750","0.00","7,125,253",,,
2115,079170,한창산업,"3,765","-175","-4.4","21,516","79,113,005","3,700","3,910","3,620","19,578,000,000","0.00","5,200,000",,,
2116,043710,서울리거,"584","-62","-9.6","160,621","93,647,712","650","650","563","19,572,939,872","0.00","33,515,308",,,
2117,064480,브리지텍,"1,630","40","2.5","707,699","1,209,169,330","1,490","1,950","1,435","19,482,575,000","0.00","11,952,500",,,
2118,093640,다믈멀티미디어,"1,800","-155","-7.9","95,336","174,514,170","1,940","1,940","1,760","19,437,364,800","0.00","10,798,536",,,
2119,197140,디지캡,"2,600","-30","-1.1","205,230","511,748,115","2,390","2,600","2,350","19,264,239,800","0.00","7,409,323",,,
2120,003680,한성기업,"3,090","-230","-6.9","48,338","151,518,065","3,255","3,270","3,060","19,187,401,350","0.00","6,209,515",,,
2121,200350,래몽래인,"4,485","-15","-0.3","0","0","0","0","0","19,082,212,890","0.00","4,254,674",,,
2122,317850,대모,"2,290","-65","-2.8","59,783","131,926,380","2,295","2,315","2,070","19,062,921,800","0.00","8,324,420",,,
2123,020400,대동금속,"7,300","-480","-6.2","8,579","60,289,190","7,010","7,700","6,800","19,036,290,300","0.00","2,607,711",,,
2124,200580,메디쎄이,"5,440","280","5.4","1","5,440","5,440","5,440","5,440","18,921,184,960","0.00","3,478,159",,,
2125,189860,서전기전,"1,950","-110","-5.3","97,444","183,109,965","1,975","1,975","1,780","18,912,621,000","0.00","9,698,780",,,
2126,039230,에이아이비트,"181","0","0.0","0","0","0","0","0","18,889,625,713","0.00","104,362,573",,,
2127,136510,쎄미시스코,"3,495","-265","-7.0","21,934","74,736,145","3,385","3,545","3,305","18,873,000,000","0.00","5,400,000",,,
2128,197210,리드,"753","0","0.0","0","0","0","0","0","18,870,304,998","0.00","25,060,166",,,
2129,317830,에스피시스템스,"2,310","0","0.0","94,810","214,198,690","2,120","2,500","2,110","18,816,567,000","0.00","8,145,700",,,
2130,141020,포티스,"108","0","0.0","0","0","0","0","0","18,801,235,512","0.00","174,085,514",,,
2131,065690,파커스,"1,345","-145","-9.7","98,906","132,387,220","1,310","1,405","1,300","18,780,919,605","0.00","13,963,509",,,
2132,900070,글로벌에스엠,"349","-25","-6.7","87,095","30,347,020","372","372","330","18,756,644,832","0.00","53,743,968",,,
2133,025870,신라에스지,"4,675","-245","-5.0","119,126","583,536,220","4,745","5,360","4,345","18,700,000,000","0.00","4,000,000",,,
2134,001420,태원물산,"2,455","-310","-11.2","70,597","176,703,610","2,690","2,690","2,445","18,658,000,000","0.00","7,600,000",,,
2135,140910,에이리츠,"5,070","-430","-7.8","40,274","205,707,810","5,330","5,460","5,010","18,636,858,630","0.00","3,675,909",,,
2136,254120,자비스,"979","-9","-0.9","81,236","76,321,783","955","990","918","18,604,403,004","0.00","19,003,476",,,
2137,010420,한솔PNS,"905","-78","-7.9","234,896","214,614,237","967","967","894","18,546,175,860","0.00","20,493,012",,,
2138,128540,에코캡,"1,270","-170","-11.8","96,374","127,532,275","1,305","1,385","1,250","18,489,676,000","0.00","14,558,800",,,
2139,045340,토탈소프트,"2,160","-170","-7.3","64,456","139,340,075","2,285","2,285","2,090","18,485,366,400","0.00","8,558,040",,,
2140,101730,조이맥스,"2,170","-115","-5.0","24,938","49,338,720","2,220","2,285","1,600","18,456,357,780","0.00","8,505,234",,,
2141,222670,플럼라인생명과학,"7,070","-20","-0.3","68","479,660","7,190","7,190","6,800","18,452,700,000","0.00","2,610,000",,,
2142,010640,진양폴리,"1,845","-210","-10.2","94,512","180,624,370","1,910","2,000","1,810","18,450,000,000","0.00","10,000,000",,,
2143,015020,이스타코,"430","-62","-12.6","175,531","77,906,254","451","474","430","18,426,188,000","0.00","42,851,600",,,
2144,001210,금호전기,"1,790","190","11.9","303,505","538,652,550","1,580","2,040","1,495","18,377,321,400","0.00","10,266,660",,,
2145,104040,대성파인텍,"586","-96","-14.1","607,362","367,051,991","615","626","577","18,342,550,666","0.00","31,301,281",,,
2146,204840,지엘팜텍,"409","-97","-19.2","1,159,737","477,235,409","420","446","390","18,275,888,107","0.00","44,684,323",,,
2147,224810,엄지하우스,"4,350","0","0.0","0","0","0","0","0","18,270,000,000","0.00","4,200,000",,,
2148,119500,포메탈,"1,540","-245","-13.7","123,582","197,344,275","1,680","1,775","1,540","18,244,737,280","0.00","11,847,232",,,
2149,025880,케이씨피드,"1,090","-50","-4.4","84,578","91,072,555","1,120","1,120","1,035","18,220,285,220","0.00","16,715,858",,,
2150,002420,세기상사,"44,600","-1,850","-4.0","1,543","66,493,100","45,000","45,000","42,350","18,178,603,200","0.00","407,592",,,
2151,048830,엔피케이,"967","-68","-6.6","91,907","89,693,799","1,000","1,000","961","18,106,033,541","0.00","18,723,923",,,
2152,090150,광진윈텍,"1,870","-100","-5.1","139,573","241,407,285","1,760","1,950","1,570","18,061,194,910","0.00","9,658,393",,,
2153,187270,신화콘텍,"1,770","-30","-1.7","17,311","29,282,055","1,645","1,800","1,635","17,954,605,650","0.00","10,143,845",,,
2154,030350,드래곤플라이,"1,120","-105","-8.6","72,370","79,875,890","1,090","1,180","1,060","17,929,509,920","0.00","16,008,491",,,
2155,001465,BYC우,"83,100","-4,000","-4.6","121","10,122,000","87,100","87,100","82,600","17,898,493,500","0.00","215,385",,,
2156,098120,마이크로컨텍솔,"2,135","-350","-14.1","179,817","384,506,700","2,210","2,410","2,070","17,747,755,410","0.00","8,312,766",,,
2157,161570,THE MIDONG,"1,285","-125","-8.9","139,434","187,631,725","1,380","1,490","1,270","17,722,445,010","0.00","13,791,786",,,
2158,217190,제너셈,"2,015","-180","-8.2","83,599","166,251,260","2,050","2,145","1,935","17,669,885,610","0.00","8,769,174",,,
2159,023960,에쓰씨엔지니어링,"704","4","0.6","89,870","62,427,622","680","740","645","17,611,677,248","0.00","25,016,587",,,
2160,073190,듀오백,"1,470","-270","-15.5","64,311","99,898,205","1,700","1,700","1,470","17,593,018,800","0.00","11,968,040",,,
2161,089150,케이씨티,"1,025","-110","-9.7","166,812","171,531,590","1,065","1,095","1,000","17,578,750,000","0.00","17,150,000",,,
2162,035200,프럼파스트,"1,800","-125","-6.5","90,351","162,326,580","1,775","1,890","1,730","17,515,062,000","0.00","9,730,590",,,
2163,134060,이퓨쳐,"3,650","-365","-9.1","66,785","243,065,700","3,835","4,015","3,520","17,407,762,500","0.00","4,769,250",,,
2164,011300,성안,"306","0","0.0","820,787","264,668,772","341","344","303","17,398,505,160","0.00","56,857,860",,,
2165,064510,에코마이스터,"1,280","-135","-9.5","305,477","398,641,285","1,315","1,380","1,245","17,356,119,040","0.00","13,559,468",,,
2166,033430,디에스티,"270","-115","-29.9","12,793,204","3,995,352,254","307","366","270","17,331,638,310","0.00","64,191,253",,,
2167,059100,아이컴포넌트,"2,445","-350","-12.5","98,741","226,768,555","2,765","2,765","2,040","17,288,252,700","0.00","7,070,860",,,
2168,060380,동양에스텍,"1,720","-210","-10.9","19,118","33,320,465","1,920","1,920","1,690","17,200,000,000","0.00","10,000,000",,,
2169,319400,엔에이치스팩14호,"1,990","-5","-0.2","29,849","59,270,405","1,990","1,995","1,975","17,153,800,000","0.00","8,620,000",,,
2170,006200,한국전자홀딩스,"366","-35","-8.7","213,908","78,654,523","371","400","358","17,129,947,776","0.00","46,803,136",,,
2171,237750,피앤씨테크,"2,620","-290","-10.0","57,814","151,608,385","2,750","2,750","2,550","17,021,092,000","0.00","6,496,600",,,
2172,212560,네오오토,"2,160","-235","-9.8","20,811","45,546,300","2,160","2,310","2,135","17,009,920,080","0.00","7,874,963",,,
2173,317530,캐리소프트,"2,490","-170","-6.4","98,158","237,015,065","2,425","2,525","2,340","16,835,378,040","0.00","6,761,196",,,
2174,123260,파인넥스,"701","0","0.0","0","0","0","0","0","16,834,861,995","0.00","24,015,495",,,
2175,003495,대한항공우,"15,150","2,300","17.9","662,407","10,255,500,300","13,550","16,700","13,250","16,828,529,100","0.00","1,110,794",,,
2176,072950,빛샘전자,"2,800","-250","-8.2","59,647","166,969,795","2,825","2,935","2,730","16,800,000,000","0.00","6,000,000",,,
2177,030790,동양네트웍스,"2,830","-175","-5.8","88,508","247,444,260","2,785","2,940","2,745","16,789,832,490","0.00","5,932,803",,,
2178,087600,픽셀플러스,"2,040","-315","-13.4","34,766","70,486,170","2,020","2,305","1,925","16,659,778,320","0.00","8,166,558",,,
2179,275630,에스에스알,"2,860","-125","-4.2","56,759","158,113,940","2,875","2,910","2,710","16,572,444,460","0.00","5,794,561",,,
2180,037400,우리조명,"662","-73","-9.9","272,628","184,687,986","666","716","660","16,499,255,052","0.00","24,923,346",,,
2181,18064K,한진칼우,"30,700","7,050","29.8","65,330","1,948,135,400","28,150","30,700","28,000","16,478,716,200","0.00","536,766",,,
2182,232680,라온테크,"3,800","-95","-2.4","350","1,250,000","3,400","3,800","3,400","16,464,279,000","0.00","4,332,705",,,
2183,018500,동원금속,"352","-150","-29.9","1,240,967","512,128,176","480","480","352","16,457,736,416","0.00","46,754,933",,,
2184,263540,샘코,"2,015","0","0.0","0","0","0","0","0","16,452,364,175","0.00","8,164,945",,,
2185,000950,전방,"9,750","-800","-7.6","3,106","30,956,300","10,400","10,400","9,680","16,380,000,000","0.00","1,680,000",,,
2186,049470,SGA,"338","-3","-0.9","63,213","21,088,875","332","338","327","16,346,440,162","0.00","48,362,249",,,
2187,067770,세진티에스,"1,945","65","3.5","63,220","108,704,765","1,860","1,950","1,635","16,331,373,385","0.00","8,396,593",,,
2188,067010,이씨에스,"2,655","-210","-7.3","893,335","2,481,303,065","2,655","2,935","2,610","16,320,285,000","0.00","6,147,000",,,
2189,278990,파인이엠텍,"4,500","0","0.0","0","0","0","0","0","16,308,999,000","0.00","3,624,222",,,
2190,067730,로지시스,"1,745","-255","-12.8","55,367","96,547,855","1,805","1,900","1,660","16,299,908,890","0.00","9,340,922",,,
2191,154040,솔루에타,"1,250","-145","-10.4","72,462","90,652,350","1,340","1,340","1,215","16,225,182,500","0.00","12,980,146",,,
2192,224880,SGA임베디드,"2,990","0","0.0","0","0","0","0","0","16,200,313,350","0.00","5,418,165",,,
2193,232830,시큐센,"9,990","90","0.9","1,644","15,969,070","9,300","10,000","9,300","16,044,699,240","0.00","1,606,076",,,
2194,244880,나눔테크,"3,190","240","8.1","426","1,069,940","2,510","3,190","2,510","16,013,800,000","0.00","5,020,000",,,
2195,900120,씨케이에이치,"145","-16","-9.9","384,773","57,227,013","160","160","145","16,008,646,265","0.00","110,404,457",,,
2196,069140,누리플랜,"2,820","-405","-12.6","134,754","365,609,140","2,935","2,935","2,505","15,894,574,680","0.00","5,636,374",,,
2197,058970,엠로,"3,300","0","0.0","2,725","8,991,100","3,100","3,300","3,100","15,889,500,000","0.00","4,815,000",,,
2198,086220,네추럴FNP,"1,500","100","7.1","960","1,144,060","1,190","1,500","1,190","15,860,797,500","0.00","10,573,865",,,
2199,010580,지코,"243","1","0.4","4,181,084","1,033,424,346","239","277","230","15,693,337,548","0.00","64,581,636",,,
2200,004365,세방우,"4,215","-375","-8.2","738","3,117,495","4,250","4,260","4,160","15,550,188,750","0.00","3,689,250",,,
2201,009620,삼보산업,"408","1","0.2","707,944","281,181,336","405","420","392","15,541,636,368","0.00","38,092,246",,,
2202,120780,전우정밀,"5,010","0","0.0","0","0","0","0","0","15,531,000,000","0.00","3,100,000",,,
2203,323940,케이비제18호스팩,"1,985","-5","-0.2","55,735","110,067,405","1,990","1,990","1,955","15,526,670,000","0.00","7,822,000",,,
2204,227100,디자인,"5,830","-110","-1.8","28,176","158,302,550","5,940","5,950","5,450","15,513,105,300","0.00","2,660,910",,,
2205,003475,유안타증권우,"1,200","-95","-7.3","26,224","32,184,920","1,285","1,285","1,200","15,494,654,400","0.00","12,912,212",,,
2206,008830,대동기어,"1,720","-340","-16.5","30,283","53,672,840","1,995","1,995","1,685","15,458,534,400","0.00","8,987,520",,,
2207,243870,굿센,"10,600","-300","-2.8","100","1,060,000","10,600","10,600","10,600","15,454,280,600","0.00","1,457,951",,,
2208,225590,패션플랫폼,"579","-62","-9.7","198,530","118,144,522","606","620","571","15,422,656,827","0.00","26,636,713",,,
2209,273060,엔에이치스팩12호,"2,050","0","0.0","0","0","0","0","0","15,395,500,000","0.00","7,510,000",,,
2210,177350,베셀,"1,370","-165","-10.8","159,372","222,083,730","1,450","1,475","1,325","15,333,544,160","0.00","11,192,368",,,
2211,093380,풍강,"1,550","-145","-8.6","134,744","209,326,055","1,610","1,620","1,500","15,312,935,150","0.00","9,879,313",,,
2212,267060,명진홀딩스,"1,895","-55","-2.8","1,125","2,015,490","1,690","1,935","1,690","15,301,926,025","0.00","8,074,895",,,
2213,226400,오스테오닉,"1,800","-390","-17.8","90,521","169,682,295","1,970","2,090","1,740","15,225,238,800","0.00","8,458,466",,,
2214,107640,한중엔시에스,"4,000","0","0.0","0","0","0","0","0","15,180,000,000","0.00","3,795,000",,,
2215,291230,삼성스팩2호,"1,985","-15","-0.8","14,464","28,549,715","2,000","2,000","1,970","14,986,750,000","0.00","7,550,000",,,
2216,002690,동일제강,"998","-167","-14.3","406,709","421,360,995","1,120","1,130","985","14,970,000,000","0.00","15,000,000",,,
2217,044780,에이치케이,"806","-24","-2.9","189,450","149,929,049","822","822","751","14,915,664,322","0.00","18,505,787",,,
